id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,
7579634,1 BR Highlands Modern Glam Pad,25643027,Kate,Jefferson Park,39.7557648846425,-105.022431811663,Entire home/apt,99,1,17,2016-05-15,1.95,1,40,
8965601,New Home 1 block from Mile High,46855358,Tom,Jefferson Park,39.7482453048442,-105.022151850419,Entire home/apt,250,2,2,2016-04-21,0.49,1,357,
5863682,Charming Oasis in the Highlands,22509761,Laci,Jefferson Park,39.7479077288782,-105.024366867086,Entire home/apt,250,3,2,2015-07-26,0.19,1,40,
9168909,Brand New Townhome Close 2 Downtown,47718106,Gabrielle,Jefferson Park,39.7502430987237,-105.020275676341,Entire home/apt,200,1,12,2016-04-11,2.54,1,304,
7133070,New Jefferson Park Townhome,3535803,Jorge,Jefferson Park,39.748244068995,-105.021333943241,Entire home/apt,225,3,5,2015-12-14,0.64,1,296,
10355659,Bohemian Highland Carriage House,9490536,Amy,Jefferson Park,39.7531873455901,-105.024041551771,Entire home/apt,89,1,3,2016-04-06,1.1,1,13,
8487877,Chill Apartment Close to Downtown.,21067557,Phillip,Jefferson Park,39.7532359266017,-105.023136011084,Entire home/apt,100,1,1,2015-09-25,0.13,1,0,
12950580,Great Space in the Heart of Denver,4260804,Diana,Jefferson Park,39.7511649058004,-105.017956562674,Entire home/apt,82,1,0,,,1,60,
8401101,Modern Townhome overlookin Downtown,252021,Andy,Jefferson Park,39.7523610405622,-105.020182580984,Entire home/apt,140,1,6,2016-05-09,0.8,1,283,
5872893,Luxurious Modern Home w/ City Views,30496448,Ryan And Melanie,Jefferson Park,39.7525510271731,-105.020421341902,Entire home/apt,299,3,0,,,1,250,
4531170,Private Room in LoHi Loft Apt,6498942,Jacqueline,Jefferson Park,39.7569533886985,-105.021369510626,Private room,75,1,4,2016-05-15,1.94,1,66,
6120165,Denver Core (LoHi) Bronco Stadium,31753741,Tyler,Jefferson Park,39.751440639024,-105.02053341887,Entire home/apt,108,4,13,2015-10-20,1.06,1,0,
5717755,"Brand New 3 Bedroom, Prime Location",29643692,Jeff,Jefferson Park,39.7523761537397,-105.020038676262,Entire home/apt,195,4,26,2016-05-15,1.97,1,344,
10734082,A Denver Retreat in Lohi/Jeff Park,1969887,Kristin,Jefferson Park,39.7519615695959,-105.020541151642,Entire home/apt,98,1,16,2016-05-01,4.75,1,6,
8552988,Charming & Cozy One Bedroom,25323988,Ian,Jefferson Park,39.7534157419802,-105.02462648153,Entire home/apt,75,1,9,2016-05-02,1.18,1,302,
8486522,Downtown Denver Townhouse w Rooftop,44695539,Tami,Jefferson Park,39.7528262539764,-105.020121628652,Entire home/apt,279,3,19,2016-05-02,2.92,1,302,
9093901,Luxury Home 5 min. to Downtown!,47414861,Stacy,Jefferson Park,39.7485458862236,-105.022922093386,Entire home/apt,239,3,8,2016-05-03,1.58,1,269,
12267876,New Townhome in Jefferson Park!!!,66076427,Chris,Jefferson Park,39.747918402873,-105.020942483854,Entire home/apt,320,2,1,2016-04-22,1,1,331,
10229493,Oasis in the city,52567823,Michael,Jefferson Park,39.7569595706549,-105.019015740075,Entire home/apt,99,1,0,,,1,0,
9997587,Charming 3BR with Hot Tub!,23467484,Jon,Jefferson Park,39.7541491112464,-105.021724736598,Entire home/apt,120,1,10,2016-03-27,2.07,1,0,
678602,"Comforts of home, near downtown!",1577294,Leigh,Jefferson Park,39.751458793837,-105.022461879816,Entire home/apt,112,2,13,2016-05-08,0.3,1,277,
11947643,Luxury Downtown Townhome w/ Rooftop,48683321,Dan,Jefferson Park,39.7525137339446,-105.019198452307,Entire home/apt,215,2,1,2016-05-15,1,1,18,
6303001,Luxury Townhouse in Jefferson Park!,1772369,Nick,Jefferson Park,39.7523461767889,-105.022830862996,Entire home/apt,200,1,0,,,1,0,
2249375,Remodeled Jefferson Park Victorian,11488131,Michael,Jefferson Park,39.7506203557722,-105.023960077753,Entire home/apt,275,2,2,2014-07-14,0.09,1,152,
9976399,Vintage Town home - walk Downtown,50987865,Joy,Jefferson Park,39.7548414001792,-105.018332859772,Private room,80,1,0,,,1,0,
12106595,Charming House close to everything!,9895756,Liezyl,Jefferson Park,39.753335779359,-105.019871341951,Entire home/apt,200,1,0,,,1,365,
9011201,2BR w City View from Rooftop Deck!,672868,Anh,Jefferson Park,39.7521843758611,-105.022462181283,Entire home/apt,89,1,5,2016-05-02,1.06,1,352,
4671906,"ELEGANT, MOD w AMAZING ROOFTOP DECK",13758265,Cheryl,Jefferson Park,39.7497895632217,-105.022787681295,Entire home/apt,239,2,19,2016-04-25,1.16,1,265,
12990921,Row house close to everything,22157404,Ali,Jefferson Park,39.7558965723412,-105.021578483409,Entire home/apt,82,3,0,,,1,2,
10553635,NFL Playoffs Sports Authority Field,39854845,Chris,Jefferson Park,39.7491241260476,-105.022105239874,Entire home/apt,500,1,0,,,1,365,
3241930,Suite in Modern Townhouse Downtown,2175325,Mike & Estelle,Jefferson Park,39.7499221017169,-105.018424801342,Private room,100,2,10,2015-11-02,0.48,1,365,
9633450,Denver's Urban Oasis + Hot Tub,16072418,Jack,Jefferson Park,39.7538934549313,-105.022475624746,Entire home/apt,165,2,38,2016-05-13,6.71,1,211,
12796983,Bright Warm Open and Clean,69705163,Kate,Jefferson Park,39.7567710228917,-105.019967576696,Entire home/apt,160,2,0,,,1,26,
8368825,Luxury Townhouse (Sleeps up to 5),44108568,Matthew,Jefferson Park,39.7519881986662,-105.019769181874,Entire home/apt,220,2,8,2016-05-15,1.01,1,140,
1456614,Cozy 1BR Apt w/ private entrance,7511265,Erin,Rosedale,39.6757733211748,-104.973729946399,Private room,59,3,72,2016-05-17,2.17,1,309,
12990416,Private Backyard Shed,71572483,Grace,Rosedale,39.6744639779373,-104.973574517327,Private room,40,1,0,,,1,5,
7699837,Denver Bungalow- Near DU,27506878,Lindsay,Rosedale,39.6781405695817,-104.974584964204,Entire home/apt,149,1,0,,,1,0,
81540,Affordable S. Denver Guest House,98912,Jess,Rosedale,39.6718979384802,-104.98543597827,Entire home/apt,75,6,89,2016-02-29,1.42,1,173,
1917240,Private Bath *DU  area * 450 sq ft ,9941336,Nora,Rosedale,39.6764862325286,-104.983497288143,Private room,75,1,27,2015-10-19,0.94,1,333,
4484518,Modern Living,23267539,Erin,Rosedale,39.6758559089391,-104.975991184449,Entire home/apt,400,5,0,,,1,0,
11591325,Upscale Platt Park residence,18742663,Britton,Rosedale,39.6766418493695,-104.984260620466,Entire home/apt,500,1,0,,,1,320,
8632361,Comfortable and Convenient Home,25139688,Jamie,Rosedale,39.6677660008542,-104.979500703621,Entire home/apt,165,2,7,2016-05-16,1.46,1,214,
3338717,Private basement apartment on park.,16853725,Nanci,Rosedale,39.6757591203726,-104.977181360319,Entire home/apt,90,2,43,2016-04-17,1.86,1,269,
9080234,Charming Denver Bungalow,932656,Tyler,Rosedale,39.6752493780261,-104.986161882083,Entire home/apt,239,2,7,2016-04-11,1.14,1,308,
7195389,Cheesman Heavenly Apartment,37680103,Minda,Cheesman Park,39.7322288281978,-104.972473551962,Entire home/apt,120,1,19,2016-04-22,3.06,1,40,
8632796,Cozy studio in Capitol Hill,33387310,Elizabeth,Cheesman Park,39.7391346804582,-104.972997123312,Entire home/apt,50,1,7,2016-04-20,1.29,1,295,
8188211,Simple Capitol Hill Apartment,11528361,Johanna,Cheesman Park,39.7341639861055,-104.972656464451,Entire home/apt,90,2,22,2016-05-07,2.7,1,272,
1433264,Cozy apt. in charming Capitol Hill!,7005685,Meghan & Preston,Cheesman Park,39.7300320697837,-104.971626508147,Entire home/apt,85,3,96,2016-04-25,2.93,1,283,
1525797,Cheesman Park Studio Apartment,8141148,Paige,Cheesman Park,39.7349738045338,-104.961184867428,Entire home/apt,120,2,20,2016-05-07,1.8,1,77,
12701263,1150 Vine Street Condo,69039229,Allison,Cheesman Park,39.7333587656523,-104.962778306012,Entire home/apt,84,2,0,,,1,17,
7144284,Perfectly located 1 bdrm Cap Hill,37413372,Michael,Cheesman Park,39.7340697602687,-104.972401011369,Entire home/apt,89,2,8,2016-04-22,0.77,1,292,
6923342,European Experience in Denver,33465775,Or,Cheesman Park,39.7372801868402,-104.965374397019,Private room,55,1,47,2016-04-30,4.45,1,348,
9032837,Queen pullout in CapHill,47148886,Nate,Cheesman Park,39.7364454988102,-104.969607475823,Shared room,100,1,0,,,1,0,
12293837,CONGRESS PARK AREA OF DENVER,4687754,Kenneth,Cheesman Park,39.7376561540998,-104.961756718121,Entire home/apt,110,1,1,2016-04-12,0.77,1,343,
8151996,"Quaint apt, best view of Denver!",4223465,Kelly,Cheesman Park,39.7353458001905,-104.964665264131,Entire home/apt,99,6,1,2016-01-07,0.22,1,0,
8172158,Eclectic room in Cheesman Park,43122115,Dyann,Cheesman Park,39.7399817860992,-104.960884431722,Private room,55,1,2,2016-04-23,1.02,1,79,
6145472,Cap Hill apartment on Cheesman Park,31878659,Scott,Cheesman Park,39.7346178066167,-104.966089075333,Entire home/apt,94,2,8,2015-07-09,0.63,1,351,
1535614,GREAT DOWNTOWN LOCATION,8189381,Gw,Cheesman Park,39.7307934782195,-104.97029433539,Private room,68,1,84,2016-04-26,2.6,1,352,
1500142,Comfortable Condo on The Park,8016706,Jared,Cheesman Park,39.7372933798508,-104.964104966657,Entire home/apt,145,4,28,2016-03-23,0.9,1,340,
11482690,Private downtown bedroom,60442797,Sean,Cheesman Park,39.7349859455707,-104.972797545775,Private room,55,1,2,2016-05-15,1.71,1,355,
11852536,Quaint Apartment in Cheeseman Park,28842950,Victoria,Cheesman Park,39.7317834806593,-104.971230842543,Entire home/apt,75,1,0,,,1,0,
7264481,Perfect location in Capitol Hill!,3140169,Junaid & Jordan,Cheesman Park,39.7380548076422,-104.96571759606,Private room,62,1,13,2015-12-30,1.46,1,0,
3278216,Wonderful private 3rd floor suite ,16021571,Mark & Susan,Cheesman Park,39.7364280598559,-104.961480869922,Private room,110,2,18,2016-04-24,0.81,1,338,
4386956,Botanical Gardens/ Cheesman Park,22774713,Jeremy,Cheesman Park,39.734888436019,-104.962120751069,Entire home/apt,150,1,51,2016-05-03,2.7,1,331,
12909509,Boho 1BD in Capital Hill,70737737,Sarah,Cheesman Park,39.7351264720127,-104.971975984716,Private room,45,1,0,,,1,8,
6601979,Private room & bath for long term,6986921,Emily,Cheesman Park,39.7390320793288,-104.972436137687,Private room,90,1,11,2015-11-25,0.95,1,292,
1493056,Looking for Denver Hotels? Try Us!,7533748,Cynthia,Cheesman Park,39.7378677942278,-104.962821900491,Private room,59,1,136,2016-04-30,4.05,1,244,
9343113,Condo steps from Cheesman Park,32844170,Natalie,Cheesman Park,39.7328385756985,-104.97109727301,Entire home/apt,115,3,0,,,1,0,
4729403,Beautiful bedroom in Capitol Hill,13589313,Mark,Cheesman Park,39.7315849023608,-104.969854591859,Private room,55,2,56,2016-05-08,3.18,1,306,
9649276,2 bed apartment in Capitol Hill!!,49887342,Nick,Cheesman Park,39.7382020221891,-104.969519138941,Entire home/apt,55,3,1,2016-01-05,0.22,1,0,
9511725,Private Master Bedroom and Bath,29866247,Kelsey,Cheesman Park,39.7390602782296,-104.965367971865,Private room,45,2,1,2016-04-24,1,1,0,
1733052,Beautiful Private Basement Suite,2416216,Jason,Cheesman Park,39.7387134534378,-104.970729534206,Private room,75,1,284,2016-05-09,8.96,1,269,
8718686,"Location, Cheeseman Park, Dwntwn",26432408,Jen,Cheesman Park,39.7392744172861,-104.970404050367,Entire home/apt,100,2,1,2016-01-03,0.21,1,2,
9027892,Cap Hill Condo with Parking,43771899,Esti,Cheesman Park,39.7336314996816,-104.972031446696,Entire home/apt,109,2,5,2016-04-27,0.8,1,316,
4376521,Small Room in Cheesman Park Flat,2304054,Thomas & Ashlae,Cheesman Park,39.7386196491767,-104.965728211987,Private room,70,1,16,2015-11-23,1.06,1,343,
217678,Bedroom at Owl House Farm ,524,Joe,Cheesman Park,39.731908481581,-104.972225537371,Private room,65,1,109,2016-04-23,1.92,1,340,
12122624,Guest Bedroom in Cap Hill,60894683,Amy,Cheesman Park,39.7353216135052,-104.969408177178,Private room,85,1,0,,,1,365,
7939562,Charming 1 bdrm vintage apartment.,13096668,Loni,Cheesman Park,39.7362280526541,-104.969674932655,Entire home/apt,99,2,6,2016-05-08,0.79,1,15,
2022335,Cheesman Park - 1BR with huge deck!,845276,Nina,Cheesman Park,39.7392786222404,-104.964222164654,Entire home/apt,81,1,23,2015-10-20,0.91,1,73,
9104891,Charming Cheesman 1-bedroom,25080518,Allard,Cheesman Park,39.7317850941732,-104.970358915745,Entire home/apt,80,1,12,2016-04-24,2.03,1,0,
3425200,"Charming, Clean, & Convenient Apt.",17265008,Jenny,Cheesman Park,39.7384979964257,-104.96667221727,Entire home/apt,90,1,5,2016-01-02,0.23,1,0,
9236772,Charming Cheesman Park Studio,4152630,Megan,Cheesman Park,39.7380348065267,-104.969119897904,Entire home/apt,95,3,9,2016-04-22,1.37,1,35,
11482072,Convenient Cheesman Park 1 bedroom,2820911,Rahul,Cheesman Park,39.7371570691473,-104.971298830882,Entire home/apt,95,2,2,2016-05-14,0.73,1,106,
8443435,Classic Cheesman Park Apartment,44454055,Josh,Cheesman Park,39.7380958572288,-104.964742872271,Entire home/apt,70,1,5,2016-03-25,0.64,1,138,
8565944,Modern Charm in Capitol Hill!,45026706,Ginger,Cheesman Park,39.7373839966973,-104.97266828247,Entire home/apt,85,2,16,2016-05-08,2.26,1,27,
7886484,Charming Capitol Hill home,37933667,Matt,Cheesman Park,39.737306304533,-104.964916534386,Entire home/apt,100,1,13,2016-04-24,2.18,1,318,
1736754,Cozy Home in Capitol Hill,5960839,Madera Elena,Cheesman Park,39.7330456446288,-104.972124825713,Entire home/apt,135,3,34,2016-03-16,1.09,1,345,
11922767,Cap Hill High-Rise with GREAT Views,9520110,Rebecca,Cheesman Park,39.7362181839476,-104.961801353823,Private room,75,1,1,2016-04-23,1,1,274,
3585931,Charming Cheeseman Park 1 Bedroom,5102982,Taylor,Cheesman Park,39.7357236713762,-104.962582084331,Entire home/apt,94,1,56,2016-04-24,2.51,1,238,
4692525,"Historic bedroom, 420 & parking",10852050,John,Cheesman Park,39.7380048361466,-104.965934410256,Private room,85,1,39,2016-04-21,2.31,1,322,
10475577,Adorable Studio Near Cheesman Park,52126103,Nestar,Cheesman Park,39.7311623099663,-104.971009821276,Entire home/apt,67,1,6,2016-05-17,1.75,1,298,
11530813,Lovely 1 bedroom in great location,60111199,Leah,Cheesman Park,39.7311413550729,-104.971008749275,Entire home/apt,75,1,0,,,1,214,
8390634,Large 1BR w/ yard on Cheesman Park,34124415,Kamuran,Cheesman Park,39.7386335679942,-104.967143392485,Entire home/apt,120,1,3,2015-10-04,0.38,1,0,
4339474,One Bedroom Apt: Great Location! ,22528739,Holly,Cheesman Park,39.7308865685133,-104.97185432256,Entire home/apt,75,3,17,2016-05-01,0.94,1,1,
5820304,Cozy Studio in Hip Neighborhood,30206859,Jessie,Cheesman Park,39.7377564437058,-104.972543974263,Entire home/apt,47,2,2,2016-04-26,0.15,1,3,
8338364,Capitol Hill -  Heart of the City,43953355,Jerry,Cheesman Park,39.7350059835753,-104.971734699763,Entire home/apt,95,2,32,2016-05-15,4.23,1,285,
9757954,Uptown 2bd/2ba Condo,21744491,Justin,Cheesman Park,39.7395417390104,-104.963521074838,Entire home/apt,120,2,0,,,1,0,
9901795,NO LONGER AVAILABLE,50911573,Victoria,Cheesman Park,39.7322710562803,-104.960423003262,Entire home/apt,165,2,10,2016-03-16,2.17,1,76,
6661713,The Urban Tree House,13100947,Maggie,Cheesman Park,39.7376295256697,-104.961482849545,Entire home/apt,68,1,21,2016-04-11,1.85,1,270,
12836504,"Centrally located, ghost-free apt!",3148240,Josh,Cheesman Park,39.7390553543554,-104.967019702635,Entire home/apt,85,1,0,,,1,19,
10749852,Beautiful Cheesman Park Apartment!,8873819,Victoria,Cheesman Park,39.7345338641845,-104.960897523765,Entire home/apt,85,4,0,,,1,261,
9217136,"1888 Victorian 2 + Loft Bd, 3 Bath",47930157,Carolee,Cheesman Park,39.735707569066,-104.964533682014,Entire home/apt,350,3,3,2016-05-16,0.65,1,326,
8722213,Best location in downtown Denver,39913896,Jason,Cheesman Park,39.7382783919963,-104.972988503044,Entire home/apt,250,1,0,,,1,0,
953346,Historic Magical Mystery Abode,5175326,Claire And Bryant,Cheesman Park,39.7391336272809,-104.971539504128,Private room,65,1,37,2016-05-01,4.46,1,344,
11295755,Charming 1bdr Condo in Cheesman,58710500,Luke,Cheesman Park,39.7377071532928,-104.967412321422,Private room,80,1,2,2016-03-08,0.71,1,0,
12972183,Sunny Charming Dollhouse Close to Downtown,3876182,Rachel,Sun Valley,39.7375746267134,-105.021028448611,Entire home/apt,122,1,0,,,1,365,
9530691,Alexa and Ryan Biddle,49369909,Alexa,Valverde,39.7144720000411,-105.018825256657,Private room,120,1,0,,,1,365,
9031082,Double Bed Private Room/Bath,47140390,Aaron,Valverde,39.7183653284121,-105.018669493758,Private room,60,1,0,,,1,137,
12963215,Unique cozy home with lots of light,9666266,Erin,Athmar Park,39.7045249959539,-105.022415386601,Entire home/apt,65,2,0,,,1,6,
6585381,New Bright and Beautiful apartment,34446608,Verne,Athmar Park,39.7097414069628,-105.017328418123,Entire home/apt,90,1,0,,,1,260,
2424733,Skyline & Mtn views in Athmar Park,9110358,Emily,Athmar Park,39.7061587298811,-105.012777676974,Entire home/apt,100,2,12,2016-05-16,0.48,1,21,
4242084,Church Converted Eclectic Condo,679144,Sara,Athmar Park,39.7088971935155,-105.003562112036,Entire home/apt,89,1,6,2016-01-24,0.51,1,255,
3757586,Comfortable Room in Denver Home,7076035,Robin,Athmar Park,39.6992929354472,-105.011791633186,Private room,55,1,20,2016-03-18,0.96,1,253,
12709174,Quiet cottage in the city,9665205,Tarah,Athmar Park,39.7029034237604,-105.004654549984,Entire home/apt,109,2,0,,,1,1,
8482535,Denver,2822362,Susie,Hampden South,39.6368046802607,-104.88621246873,Entire home/apt,350,3,0,,,1,364,
182353,Private Suite - Convenient location,874113,Tatiana,Hampden South,39.652828670327,-104.910989247586,Private room,68,1,81,2016-05-12,1.39,1,277,
10057786,Lovely Home Amid Ponds and Streams,45318702,Ann,Hampden South,39.6289225284766,-104.89056461597,Entire home/apt,100,1,0,,,1,346,
6975957,Private Rm & Ba in S. Denver,10014902,Layla,Hampden South,39.6466259253411,-104.899764431035,Private room,50,2,0,,,1,259,
7673636,PRIVATE BATH WALK TO DTC,1673900,Ruth & Erv,Hampden South,39.642789901105,-104.89475245986,Private room,70,1,3,2016-04-18,0.37,1,294,
12794679,Awesome Pop-up Camper,69654070,Kathy,Hampden South,39.641699924926,-104.88649275736,Entire home/apt,65,1,0,,,1,153,
8107706,Cozy apt with private bed and bath!,42810598,Lainey,Hampden South,39.6417630156177,-104.906292323456,Private room,80,1,1,2015-09-11,0.12,1,88,
12134876,Large Rose bedroom in family home.,5852906,Faye,Hampden South,39.6492101587044,-104.886634867685,Private room,55,1,0,,,1,365,
1171750,Beautifully Renovated 3 bdrm 2story,6415484,Charlene,Hampden South,39.6441229583336,-104.900665018624,Entire home/apt,199,1,5,2015-11-16,0.14,1,144,
12813456,Condo in Denver Tech Center North,69874518,Anita,Hampden South,39.6394712492854,-104.897926313681,Entire home/apt,99,3,0,,,1,313,
5821311,Private room in DTC area,30212669,Mitchell,Hampden South,39.6426890501019,-104.886730885473,Private room,85,1,0,,,1,365,
10930309,Beautiful Room in Beautiful Home,48166255,Brian,Hampden South,39.6380884726189,-104.898610968887,Private room,95,1,0,,,1,250,
12194501,Townhouse near DTC & the lightrail,65553602,Jeff,Hampden South,39.6413061552608,-104.881546365596,Private room,53,1,1,2016-05-14,1,1,67,
11456969,Denver Tech Center Townhouse,60231580,Robert,Hampden South,39.6449803683789,-104.88233231116,Private room,40,1,0,,,1,331,
12954144,Spacious One Bedroom,54383171,Lorena,Windsor,39.6986651589365,-104.897766637557,Private room,30,2,0,,,1,314,
3972529,The Diversity Inn,11344349,Jeffrey,Windsor,39.6967760034856,-104.894318671693,Private room,51,2,69,2016-05-09,3.48,1,317,
9604653,Nice Condo in Denver for travellers,34722103,KayJay,Windsor,39.6966888433996,-104.881767999993,Private room,70,1,5,2016-05-02,1.1,1,365,
7574325,Resort Living At A Great Price,13319608,Lynnette,Windsor,39.6996120823103,-104.883733407901,Private room,36,2,52,2016-05-16,5.42,1,138,
4121643,own bed and bath,21380104,Mik,Windsor,39.7085639107968,-104.891323450304,Private room,45,5,1,2014-10-24,0.05,1,315,
10477970,"Clean & Cozy, Take it Easy!",45312724,Radhika,Windsor,39.6981830430866,-104.897836477772,Private room,35,1,9,2016-05-16,2.43,1,291,
8135312,Living Room in Resort Community,25315120,Krista,Windsor,39.6988885954713,-104.882701869386,Shared room,28,2,1,2015-09-08,0.12,1,179,
9865140,"Enjoy full condo, all to yourself!!",50771572,Autumn,Windsor,39.706394680955,-104.888567864412,Entire home/apt,85,2,1,2016-02-10,0.29,1,274,
11824283,Queen Bed/Private Bath in Lowry,62983402,Steve,Windsor,39.7056866011722,-104.886983270818,Private room,42,1,8,2016-05-08,3.81,1,13,
9693756,Brick Bungalow Near Downtown Denver,50063636,Josh,Northeast Park Hill,39.7677112313651,-104.920762561118,Entire home/apt,200,1,1,2015-12-29,0.21,1,0,
12445924,"Clean, pet-friendly 2B in Park Hill",23616738,Jaime,Northeast Park Hill,39.7685906744298,-104.924474787255,Entire home/apt,95,2,1,2016-04-29,1,1,132,
11873653,3-bedroom Pad in Denver yo!,63307953,David,Northeast Park Hill,39.7693565907859,-104.911689013879,Private room,145,1,0,,,1,0,
6017776,Eclectic Mid-Mod Private Attachment,6687763,McKenna,Northeast Park Hill,39.763399270198,-104.93218393547,Entire home/apt,59,1,79,2016-05-16,6.02,1,297,
8718728,The Dahlia House,11124324,Rachel,Northeast Park Hill,39.7643242909702,-104.931862889577,Private room,45,1,18,2016-05-18,2.73,1,134,
2694533,"Cozy room, private bath",13790770,Robert,Northeast Park Hill,39.7638629842411,-104.920018492232,Private room,99,1,1,2015-10-02,0.13,1,365,
7461833,Park Hill Mid Century home,39084527,Alli,Northeast Park Hill,39.7665583487459,-104.914148313262,Entire home/apt,200,3,5,2015-11-17,0.59,1,328,
11544160,Fully furnished lovely home.,60910118,Carol,Northeast Park Hill,39.7700564751168,-104.918421068264,Entire home/apt,119,2,3,2016-05-08,3,1,332,
12955814,"Cozy, clean house with yummy food",43913554,Evie,Wellshire,39.6668513261929,-104.941588933558,Private room,45,1,0,,,1,79,
4574082,"Cute, 1942 ranch",8264792,Sheila,Hilltop,39.7232707259282,-104.903647224398,Entire home/apt,149,2,39,2016-04-23,2.33,1,339,
7305805,Private Basement with Bath,38270693,Carrie,Hilltop,39.7212904629277,-104.913262825378,Entire home/apt,75,2,11,2016-05-12,1.11,1,327,
12723974,Private 1BD/1BA w/ Sep Living Space,51580378,Russ,Hilltop,39.7207552772663,-104.928388758039,Private room,95,1,1,2016-05-15,1,1,360,
11065664,Zen Get Away,50005108,Jaclyn E,Hilltop,39.7228913318984,-104.907089714129,Private room,89,1,9,2016-05-13,2.76,1,358,
8409119,Comfy Bed to Rest Your Head,44297177,Courtney,Hilltop,39.7145281466716,-104.909225952271,Private room,50,1,0,,,1,230,
8841281,Duplex in Cherry Creek East,46301686,Laura,Hilltop,39.7154296306679,-104.939957991862,Entire home/apt,105,3,4,2016-05-05,0.66,1,275,
9297865,4141 Shangri La Drive,15149496,Ronald,Hilltop,39.7134082681762,-104.939336962577,Entire home/apt,650,2,0,,,1,0,
9362632,Denver ( Hilltop),48583212,Ivan,Hilltop,39.7170645649505,-104.922254751029,Private room,79,1,0,,,1,365,
10788598,Beautiful Condo in Cherry Creek,55823074,Cynthia,Hilltop,39.7146703442705,-104.940669412669,Entire home/apt,300,1,0,,,1,365,
8628744,"Sunny, Two-Story Townhouse",45382366,Brack,Montclair,39.7339752017305,-104.917462661743,Entire home/apt,100,1,9,2016-03-06,1.18,1,251,
12636145,Charming 3 bedrm w/ garage parking,68621982,Michele,Montclair,39.7317973136728,-104.907796998903,Private room,90,3,0,,,1,333,
5921927,Clean Comfortable near Downtown,30753345,Michael,Montclair,39.7368069172031,-104.919130756292,Entire home/apt,125,1,1,2015-04-21,0.08,1,88,
993002,Unique Mayfair bedroom available,5439364,Jeremy,Montclair,39.73804621143,-104.909839763045,Private room,58,2,5,2014-10-26,0.18,1,148,
8292743,Comfy Room with Private Entrance,8401543,Stacy And Ian,Montclair,39.7380087816046,-104.917595595166,Private room,55,1,35,2016-05-12,4.39,1,104,
12285777,"Artsy, fun,bright colorful house.",20857860,Margie,Montclair,39.7354320430246,-104.916866330515,Entire home/apt,75,1,1,2016-04-17,0.86,1,300,
6143167,Sunny Private Room w/ Mem Foam Bed,13967801,Brooke,Montclair,39.7341230967826,-104.91372090359,Private room,45,1,20,2015-12-31,1.57,1,86,
8906363,You are 15 minutes from everywhere!,46595967,Stephen,Montclair,39.7286818972435,-104.922026215542,Private room,49,1,12,2016-05-16,1.79,1,84,
1471740,6 bedroom modern family home!,1516103,Lyndsay,Montclair,39.7314297486816,-104.921648700482,Entire home/apt,280,5,3,2015-12-01,0.11,1,203,
964687,Perfect 'Charming' Tudor,5258816,Troyann,Montclair,39.7343574025613,-104.903547805615,Private room,74,2,155,2016-05-10,4.03,1,151,
12002460,"Bed, Bath, Hot Tub in Vintage Home",10387069,Becky,Montclair,39.7330882779358,-104.922140232619,Private room,55,1,3,2016-05-19,3,1,332,
4350594,Kid Friendly House - Great Location,245393,Melissa,Hale,39.7311628033432,-104.922382401929,Entire home/apt,130,14,6,2015-12-01,0.52,1,260,
10231482,Artist's Retreat,22860771,Diana Khoi,Hale,39.7289110362406,-104.933243725458,Entire home/apt,85,1,3,2016-03-26,1.08,1,1,
7582281,Quaint Updated Home,33787322,Chevonne,Hale,39.7383658934393,-104.937343639403,Entire home/apt,150,1,3,2015-09-08,0.31,1,0,
4457604,Central Denver Location,23130811,Ana And Dion,Hale,39.7294546291355,-104.938339641197,Private room,55,2,65,2016-03-29,3.59,1,357,
8292806,Charming Antique Chic Home,17601254,Patrick & I Am Michele (Brother/Sister),Hale,39.7351537005622,-104.930182193555,Entire home/apt,188,1,20,2016-05-09,2.49,1,324,
1733105,"Charming, cozy & affordable",9061797,Marissa,Hale,39.7280772440117,-104.932495462849,Private room,50,1,33,2016-03-19,1.06,1,365,
8164176,Sister C's,10768080,Dolores,Hale,39.7328143093572,-104.922791513869,Private room,79,2,1,2015-09-09,0.12,1,363,
7247567,Clean and Comfy 1940s Home!,2539132,Lia,Hale,39.7372189147603,-104.923708103183,Private room,65,1,15,2016-04-24,1.42,1,343,
12872227,Cozy bedroom with mountain views,6374611,Rasa,Hale,39.7323067829765,-104.932256444148,Private room,49,1,1,2016-05-18,1,1,352,
6957313,Comfortable 1 Bedroom Denver Apt!!!,2574193,Stephen,Hale,39.7314392684299,-104.9400844861,Entire home/apt,99,1,36,2016-04-23,5.97,1,170,
12022803,Cozy One Bedroom in Ideal Location,5640425,Bruno,Hale,39.7335053149007,-104.936823516991,Entire home/apt,90,1,5,2016-05-01,3.66,1,335,
4173809,A lovely Central Denver Cozy Condo!,21657333,Paul,Hale,39.733530403186,-104.938836616108,Private room,104,2,0,,,1,365,
7420484,One Bedroom near Cherry Creek,25768854,Martine,Hale,39.7294421430361,-104.931487873519,Entire home/apt,85,1,4,2016-04-21,2.79,1,339,
5347637,Denver Modern 1 Bed King Suite,714333,Greg,Hale,39.7311671980512,-104.923420880177,Entire home/apt,69,2,74,2016-05-10,5.1,1,304,
